date,info
2019-08-26 23:14:27.417000+00:00,"{""temperature"":23.61,""linkquality"":21,""humidity"":70.65,""pressure"":1010.7,""battery"":100,""voltage"":3045}"
2019-08-26 23:20:59.926000+00:00,"{""temperature"":23.63,""linkquality"":18,""humidity"":70.65,""pressure"":1010.7,""battery"":100,""voltage"":3045}"
2019-08-26 23:20:59.976000+00:00,"{""temperature"":23.63,""linkquality"":21,""humidity"":70.63,""pressure"":1010.7,""battery"":100,""voltage"":3045}"
2019-08-26 23:20:59.988000+00:00,"{""temperature"":23.63,""linkquality"":21,""humidity"":70.63,""pressure"":1010,""battery"":100,""voltage"":3045}"
2019-08-26 23:22:05.557000+00:00,"{""illuminance"":3,""linkquality"":5,""occupancy"":false,""battery"":100,""voltage"":3045}"
2019-08-26 23:22:05.612000+00:00,"{""illuminance"":3,""linkquality"":5,""occupancy"":true,""battery"":100,""voltage"":3045}"
2019-08-26 23:23:35.565000+00:00,"{""illuminance"":3,""linkquality"":5,""occupancy"":false,""battery"":100,""voltage"":3045}"
2019-08-26 23:23:40.223000+00:00,"{""contact"":true,""linkquality"":36,""battery"":100,""voltage"":3035}"
2019-08-26 23:24:06.535000+00:00,"{""illuminance"":3,""linkquality"":0,""occupancy"":false,""battery"":100,""voltage"":3045}"
2019-08-26 23:24:06.547000+00:00,"{""illuminance"":3,""linkquality"":0,""occupancy"":true,""battery"":100,""voltage"":3045}"
2019-08-26 23:25:36.544000+00:00,"{""illuminance"":3,""linkquality"":0,""occupancy"":false,""battery"":100,""voltage"":3045}"
2019-08-26 23:26:03.925000+00:00,"{""illuminance"":0,""linkquality"":10,""occupancy"":false,""battery"":100,""voltage"":3045}"
2019-08-26 23:46:06.981000+00:00,"{""temperature"":23.57,""linkquality"":18,""humidity"":70.63,""pressure"":1010,""battery"":100,""voltage"":3045}"
2019-08-26 23:46:07.024000+00:00,"{""temperature"":23.57,""linkquality"":18,""humidity"":70.78,""pressure"":1010,""battery"":100,""voltage"":3045}"
